idstatementnav,Fund_full_Name,Date,StatementOfNav,Investments,ListedSecurities,RegisteredEquities,IpoInvestment,GovernmentBonds,CorporateDebentures,OtherGovernmentSecurities,BankFixedDeposits,OtherInvestments,CurrentAssets,BankBalance,OtherCurrentAssets,CurrentLiabilities,NetAssetValueGross,FundManagementAndDepositoryFee1,FundSupervisorFee1,NetAssetValue,UnitsOutstanding,NavPerUnit,IncomeStatement,Income,RealisedIncome,UnrealisedIncome,Expenses,PreoperatingExpenses,NoticePublicationFee,AuditFee,FundManagementAndDepositaryFee2,FundSupervisorFee2,OtherExpenses,NetIncome,Ticker
1140,Nabil Balance Fund -2,2/12/2022,0,1422348.685,1208397.839,7060.512,0,0,206890.334,0,0,0,148151.823,128108.512,20043.311,7872.986,1562627.522,2110.618,155.192,1560361.712,112000,13.9318,0,4922.075,255447.763,-250525.688,18112.173,0,85.327,66.353,16550.698,715.192,694.603,-13190.098,NBF2
1138,Siddhartha Equity Fund,2/12/2022,0,1926211.805,1678179.227,155040.5777,0,62992,0,0,30000,0,169972.834,149555.3799,20417.4541,61.591,2096123.048,2831.2018,109.5469,2093182.299,150000,13.9545,0,-35726.3059,257568.3819,-293294.6877,23107.0068,0,124.6827,49.0904,21582.7393,772.1748,578.3197,-58833.3127,SEF
1136,NMB 50,2/12/2022,0,1670814.084,1192174.422,129456.4027,0,161683.2597,0,0,187500,0,341243.8961,337172.4715,4071.4246,509.6446,2011548.336,2765.762,162.6919,2008619.882,125000,16.069,0,35418.3787,342351.7035,-306933.3248,22322.477,0,0,169.5,20627.9887,1213.4111,311.5772,13095.9018,NMB50
1137,Siddhartha Investment Growth Scheme-2,2/12/2022,0,1585809.628,1382089.559,124728.07,0,18992,0,0,60000,0,128456.3551,121765.7569,6690.5981,61.504,1714204.48,2315.3502,89.5872,1711799.542,120000,14.265,0,-38293.9581,204226.2025,-242520.1607,18988.4122,0,135.6317,49.0904,17668.9149,632.1195,502.6557,-57282.3703,SIGS2
1134,Sunrise BlueChip Fund,2/12/2022,0,965590.532,597865.089,67262.443,0,0,120463,0,180000,0,305937.907,300696.224,5241.683,0,1271528.439,1717.434,75,1269736.005,125000,10.1579,0,25950.941,55125.063,-29174.122,13262.742,0,65.02,0,12422.087,525,250.635,12688.199,SBCF
1159,Mega Mutual Fund -1,2/12/2022,0,821892.541,649163.183,47729.358,0,0,0,0,125000,0,534152.999,514604.306,19548.693,71821.778,1284223.762,1734.581,102.034,1282387.147,125000,10.2591,0,49783.834,26515.902,23267.932,17396.689,5722.769,20.711,32.617,9171.392,539.494,1909.706,32387.145,MMF1
1133,Sunrise First Mutual Fund,2/12/2022,0,1022053.297,590674.81,70589.487,0,180789,0,0,180000,0,239841.151,233941.796,5899.355,0,1261894.448,1704.422,125,1260065.026,86000,14.6519,0,96392.283,168360.094,-71967.811,14393.542,0,81.138,0,13236.574,875,200.83,81998.741,SFMF
1131,Kumari Equity Fund,2/12/2022,0,716840.978,460745.0903,0,32320.8878,0,73775,0,150000,0,380047.2712,372336.2885,7710.9827,2688.2518,1094199.997,1477.9195,130.4047,1092591.673,100000,10.9259,0,82688.411,115122.047,-32433.6359,11777.9572,0,76.9608,32.7265,10565.9778,932.2922,170,70910.4538,KEF
1158,RBB Mutual Fund 1,2/12/2022,0,692801.9381,433200.6626,37101.2755,0,35000,0,0,187500,0,544145.1444,535169.1655,8975.9788,185.7755,1236761.307,1670.4749,127.7422,1234963.09,125000,9.8797,0,2941.9004,54475.7885,-51533.8881,17978.8016,5084.1378,0,0,11543.2639,882.7202,468.6797,-15036.9012,RMF1
1157,Prabhu Select Fund,2/12/2022,0,782646.0232,588270.5782,13125.445,0,0,16250,0,165000,0,615887.3721,550643.6741,65243.698,59130.003,1339403.392,1809.112,106.4184,1337487.862,125000,10.6999,0,108915.8126,134499.0716,-25583.259,13783.2797,0,182.67,0,12845.0203,755.5894,0,95132.5329,PSF
1155,NIC Asia Select Fund 30,2/12/2022,0,446468.826,264175.019,7293.807,0,0,0,0,175000,0,844163.777,842453.57,1710.207,8247.194,1282385.409,1732.098,101.888,1280551.423,125000,10.2444,0,51352.967,39896.044,11456.923,13724.287,0,37.612,58.333,12365.637,727.39,535.315,37628.68,NICSF
1154,NIC Asia Debt Fund,2/12/2022,0,377125.2369,100367.2675,3541.2953,0,0,213216.6741,0,60000,0,177073.1731,170694.2387,6378.9344,6013.6555,548184.7546,740.4249,43.5544,547400.7753,49829.203,10.9855,0,52366.6069,18468.4489,33898.1581,6264.7283,0,67.493,65.4529,5334.5998,313.8,483.3826,46101.8786,NADDF
1153,NIC Asia Balanced Fund,2/12/2022,0,945762.095,625680.493,71844.602,0,158237,0,0,90000,0,133385.78,120808.763,12577.017,356.235,1078791.64,1457.107,85.712,1077248.821,75500,14.2682,0,320426.882,55906.758,264520.124,12308.409,0,55.59,58.333,11308.139,665.185,221.162,308118.473,NICBF
1152,NIC Asia Growth Fund,2/12/2022,0,1117086.55,839333.992,90512.558,0,0,0,63740,123500,0,173875.405,169344.438,4530.967,1037.191,1289924.764,1742.282,102.487,1288079.995,83520,15.4224,0,438498.341,59184.818,379313.523,14685.779,0,63.945,58.333,13545.544,796.797,221.16,423812.562,NICGF
1151,Sanima Large Cap Fund,2/12/2022,0,638510.504,553260.211,43449.293,0,0,21801,0,20000,0,628234.982,623138.817,5096.165,75.68,1266669.806,1710.872,100.64,1264858.294,120000,10.5405,0,59744.03,65776.949,-6032.919,13461.639,0,77.097,65.917,12368.676,727.569,222.38,46282.391,SLCF
1150,Sanima Equity Fund,2/12/2022,0,1745274.666,1364345.396,167057.27,0,0,83872,0,130000,0,531767.287,524878.559,6888.728,77.307,2276964.646,3075.462,271.364,2273617.82,130000,17.4894,0,3287.714,271777.429,-268489.715,26133.77,0,90.383,65.917,23666.677,2088.236,222.557,-22846.056,SAEF
1148,Laxmi Unnati Kosh,2/12/2022,0,592184.8482,469846.7017,703.1466,0,0,36635,0,85000,0,231932.1913,226233.7059,5698.4854,5967.2465,818149.7929,1103.572,0,817046.2209,65262.36,12.5194,0,168056.672,86661.0608,81395.6112,8577.2617,0,190.9869,71.6339,8170.5808,144.06,0,159479.4103,LUK
1147,NIBL Sahabhagita Fund,2/12/2022,0,455841.955,289317.321,50384.634,0,44140,0,0,72000,0,56383.456,54221.069,2162.387,5868.367,506357.044,583.351,48.277,505725.416,40796.41,12.3963,0,1519.122,37578.82,-36059.698,4613.963,0,223.804,65.633,3993.989,330.537,0,-3094.841,NIBLSF
1146,Siddhartha Systematic Investment Scheme,2/12/2022,0,181914.2747,143475.8743,6295.4004,0,0,2143,0,30000,0,26115.1051,25319.4062,795.6989,121.4281,207907.9517,280.8181,10.8823,207616.2513,20509.3752,10.123,0,6402.7553,5911.3184,491.4369,3839.0073,961.8531,227.9501,48.4964,1891.513,69.1741,640.0206,2563.7481,SSIS
1145,Nabil Balanced Fund-3,2/12/2022,0,933187.007,715847.917,5398.09,0,0,27441,0,184500,0,348789.297,329823.729,18965.568,5009.734,1276966.57,1724.779,126.822,1275114.969,125000,10.2009,0,40755.907,32992.384,7763.523,15640.938,3125,36.105,54.407,8342.9,426.822,3655.704,25114.969,NBF3
1144,NMB Saral Bachat Fund E,2/12/2022,0,424632.3916,310032.045,34600.3466,0,0,0,0,80000,0,147419.6466,146412.3147,1007.3318,336.6876,571715.3506,783.9813,46.1165,570885.2528,55024.8293,10.375,0,27810.4769,9493.2799,18317.197,7139.8503,2795.1043,0,169.5,3789.6015,222.9177,162.7268,20670.6266,NMBSBFE
1143,NIBL Samriddhi Fund 2,2/12/2022,0,1363473.24,882003.491,163126.749,0,98343,0,0,220000,0,153759.664,144869.965,8889.699,7079.458,1510153.446,2039.742,143.982,1507969.722,150000,10.0531,0,24723.352,82277.057,-57553.705,16029.038,0,253.168,65.973,14674.079,1035.818,0,8694.314,NIBSF2
1185,NMB 50,3/14/2022,0,1651707.728,1232520.503,72245.9989,0,159441.2265,0,0,187500,0,305298.1589,290245.9687,15052.1902,334.8505,1956671.036,5455.7395,320.9259,1950894.371,125000,15.6072,0,-19447.0676,348656.9485,-368104.0161,25182.4296,0,0,169.5,23317.9661,1371.6451,323.3184,-44629.4972,NMB50
1183,Sunrise BlueChip Fund,3/14/2022,0,959912.857,608003.36,51446.497,0,0,120463,0,180000,0,284318.685,265086.657,19232.028,-27.331,1244258.873,3453.511,150,1240655.362,125000,9.9252,0,-1348.276,55233.643,-56581.919,15098.829,0,89.97,0,14158.164,600,250.695,-16447.105,SBCF
1182,Sunrise First Mutual Fund,3/14/2022,0,1036791.522,624839.273,51163.249,0,180789,0,0,180000,0,201109.314,184167.498,16941.816,-45.33,1237946.166,3431.472,250,1234264.694,86000,14.3519,0,72378.36,168520.567,-96142.207,16270.612,0,106.088,0,14963.624,1000,200.9,56107.748,SFMF
1181,Nabil Balanced Fund-3,3/14/2022,0,922252.021,700213.604,10097.417,0,0,27441,0,184500,0,319584.748,306905.281,12679.467,2602.224,1239234.545,1731.533,127.319,1237375.693,125000,9.899,0,4897.355,36559.321,-31661.966,17521.661,3125,45.767,65.821,10074.432,554.141,3656.5,-12624.306,NBF3
1180,Mega Mutual Fund -1,3/14/2022,0,915305.725,760250.496,30055.229,0,0,0,0,125000,0,361025.361,332985.196,28040.165,28510.234,1247820.852,1743.53,102.561,1245974.761,125000,9.9678,0,15264.149,30761.676,-15497.527,19289.389,5722.769,56.509,38.81,10914.541,642.032,1914.728,-4025.24,MMF1
1179,Citizens Mutual Fund 2,3/14/2022,0,585172.971,450031.114,1158.783,0,0,83983.074,0,50000,0,76615.235,66375.522,10239.713,4511.621,657276.585,1823.697,55.25,655397.638,56000,11.7035,0,-18154.975,111940.221,-130095.196,8770.455,0,90.884,72.908,8183.057,292.5,131.106,-26925.43,CMF2
1178,Citizens Mutual Fund 1,3/14/2022,0,811721.499,614064.179,1900.315,0,0,165757.005,0,30000,0,84804.616,42607.402,42197.214,25056.054,871470.061,2290.22,110.5,869069.341,82000,10.5984,0,-46416.168,103616.877,-150033.045,11762.835,0,91.237,93.332,10859.835,585,133.431,-58179.003,CMF1
1161,Kumari Equity Fund,3/14/2022,0,712804.2722,459101.7044,0,29927.5678,0,73775,0,150000,0,368295.7292,340560.0311,27735.6981,49.4952,1081050.506,2986.1811,263.4866,1077800.839,100000,10.778,0,69554.8129,130755.3572,-61200.5443,13435.1939,0,88.2228,37.3576,12074.2395,1065.3741,170,56119.619,KEF
1177,Sanima Large Cap Fund,3/14/2022,0,689220.432,599464.412,27955.02,0,0,21801,0,40000,0,540474.271,523149.656,17324.615,1516.943,1228177.76,3426.956,201.586,1224549.218,120000,10.2046,0,21271.292,67931.054,-46659.762,15297.979,0,86.86,75.333,14084.761,828.515,222.51,5973.313,SLCF
1176,Sanima Equity Fund,3/14/2022,0,1692434.159,1384414.181,94147.978,0,0,83872,0,130000,0,510654.049,494294.324,16359.725,1442.916,2201645.292,6151.733,542.8,2194950.759,130000,16.8842,0,-72010.708,274105.288,-346115.996,29502.408,0,101.773,75.333,26742.948,2359.672,222.682,-101513.116,SAEF
1175,Nabil Balance Fund -2,3/14/2022,0,1375371.247,1138127.962,14198.385,0,0,223044.9,0,0,0,109101.185,90535.756,18565.429,2426.713,1482045.719,2070.804,152.265,1479822.65,112000,13.2127,0,-73304.844,260504.022,-333808.866,20425.313,0,98.141,75.666,18621.501,867.457,762.548,-93730.157,NBF2
1173,Siddhartha Systematic Investment Scheme,3/14/2022,0,178831.927,140524.6909,6164.2361,0,0,2143,0,30000,0,27311.8569,24761.8086,2550.0484,2166.0254,203977.7585,565.4206,21.9067,203390.4312,20763.4464,9.7956,0,44.57,6678.685,-6634.115,4152.0707,961.8531,238.324,55.559,2176.1154,80.1985,640.0206,-4107.5007,SSIS
1172,NIC Asia Select Fund 30,3/14/2022,0,434249.785,258555.035,694.75,0,0,0,0,175000,0,836842.013,829041.359,7800.654,2144.81,1268946.988,1773.049,104.297,1267069.642,125000,10.1366,0,39776.638,48416.784,-8640.146,15629.739,0,54.968,66.667,14138.686,831.687,537.731,24146.899,NICSF
1171,NIBL Samriddhi Fund 2,3/14/2022,0,1337071.21,829902.285,164125.925,0,123043,0,0,220000,0,138996.267,115209.29,23786.977,265.454,1475802.023,4098.77,289.325,1471413.928,150000,9.8094,0,-9581.456,101583.674,-111165.13,18280.023,0,290.495,75.26,16733.107,1181.161,0,-27861.479,NIBSF2
1170,NIC Asia Debt Fund,3/14/2022,0,385845.129,97251.4577,2413.187,0,0,216180.4843,0,70000,0,167496.5754,154658.8498,12837.7256,8508.9929,544832.7115,761.2731,44.7808,544026.6576,49703.162,10.9455,0,51234.0489,20409.7278,30824.3211,7127.7087,0,79.4929,74.7151,6095.8729,358.5808,519.047,44106.3403,NADDF
1169,NIC Asia Balanced Fund,3/14/2022,0,917995.013,623768.32,45989.693,0,158237,0,0,90000,0,137243.853,119814.451,17429.402,1934.235,1053304.631,1471.741,86.573,1051746.317,75500,13.9304,0,296518.639,59213.607,237305.032,13902.669,0,82.436,66.667,12779.88,751.757,221.929,282615.97,NICBF
1160,RBB Mutual Fund 1,3/14/2022,0,675154.6418,424499.2223,28155.4195,0,35000,0,0,187500,0,545095.5079,516506.3453,28589.1626,566.4245,1219683.725,3374.6905,258.0646,1216050.97,125000,9.7284,0,-14126.9872,55737.2934,-69864.2806,19822.0426,5084.1378,0,0,13247.4795,1013.0426,477.3827,-33949.0298,RMF1
1168,NIC Asia Growth Fund,3/14/2022,0,1105039.454,834436.183,53363.271,0,0,0,63740,153500,0,148312.474,137494.037,10818.437,2917.139,1250434.789,1747.183,102.775,1248584.831,83520,14.9495,0,347909.067,63858.532,284050.535,16572.54,0,90.791,66.667,15292.727,899.572,222.783,331336.527,NICGF
1167,Siddhartha Equity Fund,3/14/2022,0,1830970.416,1647324.88,90653.5357,0,62992,0,0,30000,0,194456.1675,180496.9596,13959.2079,69.1978,2025357.386,5657.0442,219.0094,2019481.332,150000,13.4632,0,-106424.5028,272017.1773,-378441.6801,26109.7775,0,185.2017,56.0371,24408.5817,881.6374,578.3197,-132534.2803,SEF
1166,Siddhartha Investment Growth Scheme-2,3/14/2022,0,1516725.526,1358039.377,79694.149,0,18992,0,0,60000,0,139578.4998,129044.5056,10533.9942,69.1107,1656234.915,4626.1811,179.1001,1651429.634,120000,13.7619,0,-96194.176,218319.7257,-314513.9017,21458.1028,0,198.0316,56.0371,19979.7459,721.6324,502.6557,-117652.2788,SIGS2
1165,NIBL Sahabhagita Fund,3/14/2022,0,450415.6,276604.45,50671.15,0,51140,0,0,72000,0,63924.297,57714.737,6209.56,325.632,514014.265,1195.191,98.912,512720.162,42321.802,12.1148,0,-9023.85,42358.665,-51382.515,5322.109,0,260.188,74.921,4605.828,381.172,0,-14345.959,NIBLSF
1162,Laxmi Unnati Kosh,3/14/2022,0,625482.2368,493424.4246,919.9372,0,0,46137.875,0,85000,0,167452.0149,154830.6432,12621.3717,1484.7527,791449.499,1104.3179,0,790345.1811,65262.36,12.1103,0,142529.219,90618.4562,51910.7628,9750.8355,0,215.8535,81.7232,9274.8988,178.36,0,132778.3836,LUK
1187,Prabhu Select Fund,3/14/2022,0,740559.2973,547848.2268,8961.0705,0,0,16250,0,167500,0,569785.4331,524278.6672,45506.7659,644.7225,1309700.008,3636.4273,213.9075,1305849.673,125000,10.4468,0,79227.626,137639.0269,-58411.4009,15733.2821,0,197.8679,0,14672.3356,863.0786,0,63494.3439,PSF
1188,NMB Saral Bachat Fund E,3/14/2022,0,412129.2768,300944.4163,31184.8605,0,0,0,0,80000,0,149471.1408,142961.9832,6509.1576,299.9352,561300.4823,1555.3213,91.4895,559653.6715,55171.3398,10.1439,0,15967.4962,9570.1882,6397.3079,7964.6731,2795.1043,0,169.5,4560.9416,268.2907,170.8366,8002.823,NMBSBFE
1189,Kumari Equity Fund,4/13/2022,0,697618.6721,443491.4187,0,30352.2534,0,73775,0,150000,0,372729.1945,370169.7011,2559.4933,6278.3488,1064069.518,0,0,1064069.518,100000,10.6407,0,57465.0048,142334.7309,-84869.7261,15076.7066,0,99.8348,41.9887,13567.7304,1197.1527,170,42388.2982,KEF
1190,Laxmi Unnati Kosh,4/13/2022,0,571700.4941,454067.4693,1495.1498,0,0,46137.875,0,70000,0,191390.1264,189465.9703,1924.1561,532.1056,762558.5148,3255.5728,0,759302.942,65262.36,11.6346,0,112641.258,96974.1119,15667.1462,10905.1029,0,240.0851,91.0109,10361.3468,212.66,0,101736.1552,LUK
1193,NIBL Sahabhagita Fund,4/13/2022,0,467961.462,294186.023,50635.439,0,51140,0,0,72000,0,72884.21,69077.199,3807.011,8616.422,532229.25,1808.487,149.668,530271.095,45404.895,11.6787,0,-27696.704,45293.716,-72990.42,6030.12,0,294.86,84.208,5219.125,431.927,0,-33726.824,NIBLSF
1194,Siddhartha Investment Growth Scheme-2,4/13/2022,0,1429729.517,1269287.577,81449.9405,0,18992,0,0,60000,0,101079.7235,94304.8913,6774.8322,7169.8093,1523639.432,0,0,1523639.432,120000,12.697,0,-221675.1834,220802.1101,-442477.2935,23767.2974,0,211.1546,62.9839,22186.8542,803.6489,502.6557,-245442.4808,SIGS2
1195,Siddhartha Equity Fund,4/13/2022,0,1726158.747,1537494.913,95671.8344,0,62992,0,0,30000,0,154130.4292,150835.3416,3295.0876,8756.4678,1871532.708,0,0,1871532.708,150000,12.4769,0,-251550.0409,274883.2067,-526433.2476,28932.8628,0,196.4156,62.9838,27113.0037,982.1399,578.3197,-280482.9037,SEF
1196,Citizens Mutual Fund 1,4/13/2022,0,764862.776,564983.539,2264.875,0,0,167614.362,0,30000,0,70592.426,56502.726,14089.7,7912.755,827542.447,3690.179,0,823852.268,82000,10.047,0,-90079.294,108309.225,-198388.519,13316.783,0,102.282,105.067,12315.99,650,143.444,-103396.077,CMF1
1197,Citizens Mutual Fund 2,4/13/2022,0,549091.634,418168.94,999.994,0,0,79922.7,0,50000,0,71674.383,66590.206,5084.177,1523.318,619242.699,2763.93,0,616478.769,56000,11.0085,0,-56025.755,115473.408,-171499.163,9818.542,0,101.046,84.053,9165.38,325,143.063,-65844.297,CMF2
1198,NIC Asia Growth Fund,4/13/2022,0,1033383.407,782830.201,33313.206,0,0,0,63740,153500,0,154308.044,150668.951,3639.093,4638.001,1183053.45,1653.034,97.237,1181303.179,83520,14.144,0,302437.149,69908.823,232528.326,18345.307,0,104.214,75,16945.761,996.809,223.523,284091.842,NICGF
1199,NIC Asia Balanced Fund,4/13/2022,0,862109.671,584401.495,29471.176,0,158237,0,0,90000,0,143369.671,130780.439,12589.232,3383.945,1002095.397,1400.188,82.364,1000612.845,75500,13.2532,0,246889.68,63479.198,183410.482,15407.172,0,95.859,75,14180.068,834.121,222.124,231482.508,NICBF
1200,NIC Asia Debt Fund,4/13/2022,0,401733.3465,104239.3172,10637.2364,0,0,216856.7929,0,70000,0,146912.6531,140440.6051,6472.048,4974.5831,543671.4165,759.6505,44.6853,542867.0807,49629.214,10.9385,0,51716.207,24793.3768,26922.8302,7959.8987,0,97.9349,83.9773,6855.5234,403.2661,519.197,43756.3083,NADDF
1201,NIBL Samriddhi Fund 2,4/13/2022,0,1297979.153,791047.608,163888.545,0,123043,0,0,220000,0,125114.611,113997.662,11116.949,9948.153,1413145.611,6117.853,431.848,1406595.91,150000,9.3773,0,-72187.057,106482.456,-178669.513,20492.441,0,332.018,84.548,18752.191,1323.684,0,-92679.498,NIBSF2
1202,NIC Asia Select Fund 30,4/13/2022,0,395955.218,237487.447,3467.771,0,0,0,0,155000,0,862058.342,861687.315,371.027,3898.537,1254115.023,1752.325,103.078,1252259.62,125000,10.0181,0,26841.909,54279.663,-27437.754,17505.03,0,63.918,75,15891.011,934.765,540.336,9336.879,NICSF
1203,RBB Mutual Fund 1,4/13/2022,0,720168.3068,476593.4406,21074.8662,0,35000,0,0,187500,0,462661.5066,459995.0029,2666.5037,146.0372,1182683.776,5024.6487,384.2378,1177274.89,125000,9.4182,0,-51063.7703,67023.3792,-118087.1495,21661.34,5084.1378,0,0,14897.4377,1139.2158,540.5487,-72725.1104,RMF1
1204,Siddhartha Systematic Investment Scheme,4/13/2022,0,177175.1749,139720.0504,5312.1245,0,0,2143,0,30000,0,15737.1478,15607.5077,129.6401,1017.7198,191894.6028,0,0,191894.6028,20943.4627,9.1625,0,-12871.5755,7298.5829,-20170.1584,4441.8097,961.8531,248.8024,62.6216,2438.0619,90.4501,640.0206,-17313.3852,SSIS
1206,NMB 50,4/13/2022,0,1521073.642,1127430.381,49906.4373,0,156236.8235,0,0,187500,0,338922.833,330557.2707,8365.5624,334.8631,1859661.612,8114.2491,477.3088,1851070.054,125000,14.8086,0,-116444.0162,364314.6511,-480758.6674,28009.7979,0,0,169.5,25976.4757,1528.028,335.7942,-144453.8141,NMB50
1208,Nabil Balance Fund -2,4/13/2022,0,1289805.694,1061931.023,7257.185,0,0,200617.486,0,20000,0,104514.968,96274.696,8240.272,9637.891,1384682.771,2002.072,147.211,1382533.488,112000,12.344,0,-168357.717,264512.26,-432869.977,22661.604,0,109.837,84.98,20778.241,860,828.546,-191019.321,NBF2
1209,Sanima Equity Fund,4/13/2022,0,1607440.614,1332636.506,60932.108,0,0,83872,0,130000,0,490979.272,483139.785,7839.487,2995.14,2095424.746,9065.564,799.903,2085559.279,130000,16.0428,0,-178209.598,286810.138,-465019.736,32746.83,0,113.706,84.75,29704.408,2620.977,222.989,-210956.428,SAEF
1210,Sanima Large Cap Fund,4/13/2022,0,707025.719,612981.87,32242.849,0,0,21801,0,40000,0,477324.888,469136.455,8188.433,1161.032,1183189.575,5072.483,298.381,1177818.711,120000,9.8152,0,-23697.04,83679.893,-107376.933,17071.421,0,97.166,84.75,15740.928,925.937,222.64,-40768.461,SLCF
1211,NMB Saral Bachat Fund E,4/13/2022,0,400057.6892,296026.2505,24031.4387,0,0,0,0,80000,0,137752.0464,135250.6023,2501.4441,1699.4044,536110.3312,2321.7593,136.5741,533651.9978,55225.6565,9.6631,0,-9738.066,10327.0944,-20065.1604,8785.7525,2795.1043,0,169.5,5327.3795,313.3753,180.3934,-18523.8184,NMBSBFE
1212,Nabil Balanced Fund-3,4/13/2022,0,882314.562,662103.998,8269.564,0,0,27441,0,184500,0,296411.604,276615.092,19796.512,4864.761,1173861.405,1804.167,45.859,1172011.379,125000,9.3761,0,-58594.416,42044.841,-100639.257,19394.205,3125,55.937,77.235,11878.599,600,3657.434,-77988.621,NBF3
1213,Sunrise First Mutual Fund,4/13/2022,0,1030835.828,629104.353,40942.475,0,180789,0,0,180000,0,157165.969,151798.002,5367.967,5623.579,1182378.218,0,0,1182378.218,86000,13.7486,0,22555.657,177163.485,-154607.828,18243.726,0,119.106,0,16772.73,1125,226.89,4311.931,SFMF
1214,Sunrise BlueChip Fund,4/13/2022,0,966093.521,623926.321,41704.2,0,0,120463,0,180000,0,228043.039,225168.71,2874.329,5507.405,1188629.155,0,0,1188629.155,125000,9.509,0,-51458.489,65788.115,-117246.604,17035.161,0,101.36,0,15982.076,675,276.725,-68493.65,SBCF
1216,Prabhu Select Fund,4/13/2022,0,694853.5422,492736.2977,10947.2445,0,0,23670,0,167500,0,589070.2996,561371.3962,27698.9034,296.2618,1283627.58,5318.3962,166.2096,1278142.974,125000,10.2251,0,53584.7388,149121.9267,-95537.1879,17797.0936,0,215.4246,0,16604.9096,976.7594,0,35787.6452,PSF
1217,Mega Mutual Fund -1,4/13/2022,0,928577.658,774522.11,29055.548,0,0,0,0,125000,0,273711.312,272608.222,1103.09,16674.838,1185614.132,1656.611,97.448,1183860.073,125000,9.4709,0,-45073.141,37738.399,-82811.54,21066.786,5722.769,67.909,45.003,12571.152,739.48,1920.473,-66139.927,MMF1
1244,NMB Saral Bachat Fund E,5/14/2022,0,416301.2647,320115.7284,16185.5363,0,0,0,0,80000,0,117290.5305,116219.386,1071.1445,327.8566,533263.9386,762.6233,44.8602,532456.4551,55314.4688,9.626,0,-10899.0685,12781.8757,-23680.9442,9664.47,2795.1043,0,169.5,6148.5816,361.6813,189.6028,-20563.5385,NMBSBFE
1242,NMB 50,5/14/2022,0,1552944.496,1169050.497,36193.3735,0,160200.6254,0,0,187500,0,301416.165,279921.9725,21494.1925,15883.8328,1838476.828,2632.3617,154.8448,1835689.622,125000,14.6855,0,-128785.1792,373601.8374,-502387.0166,31049.0676,0,0,169.5,28835.296,1696.1939,348.0777,-159834.2468,NMB50
1240,Sunrise BlueChip Fund,5/14/2022,0,965562.81,634940.341,35159.469,0,0,120463,0,175000,0,220550.649,196621.228,23929.421,13.831,1186099.628,1712.425,75,1184312.203,125000,9.4745,0,-53962.877,66539.772,-120502.649,18847.726,0,126.31,0,17694.501,750,276.915,-72810.603,SBCF
1218,Laxmi Unnati Kosh,5/14/2022,0,556844.8216,439215.4055,1491.5411,0,0,46137.875,0,70000,0,193123.7009,189696.0937,3427.6072,234.1544,749734.3681,1080.9325,0,748653.4356,65262.36,11.4714,0,103141.8777,102146.7168,995.1608,12055.229,0,265.3815,100.6082,11442.2793,246.96,0,91086.6487,LUK
1220,Kumari Equity Fund,5/14/2022,0,703139.7496,451495.1144,0,27869.6352,0,73775,0,150000,0,365368.6543,352943.8164,12424.8378,58.9118,1068449.492,1542.6654,136.1175,1066770.709,100000,10.6677,0,61860.9346,148010.6656,-86149.731,16771.445,0,111.0048,46.7741,15110.3959,1333.2702,170,45089.4895,KEF
1222,NIBL Sahabhagita Fund,5/14/2022,0,441458.395,282665.405,50652.99,0,51140,0,0,57000,0,121049.21,104408.356,16640.854,626.659,561880.946,691.96,57.266,561131.72,48847.321,11.4875,0,-35602.59,48820.498,-84423.088,6835.736,0,341.652,93.806,5911.085,489.193,0,-42438.326,NIBLSF
1223,Siddhartha Investment Growth Scheme-2,5/14/2022,0,1379115.913,1230639.639,64484.2742,0,23992,0,0,60000,0,117115.9445,78821.151,38294.7935,83.2599,1496148.598,2160.1926,88.8948,1493899.51,120000,12.4492,0,-249144.9802,233546.6675,-482691.6478,26037.422,0,225.0135,70.1622,24347.0469,892.5437,502.6557,-275182.4022,SIGS2
1224,Siddhartha Equity Fund,5/14/2022,0,1679456.8,1503453.897,83010.9027,0,62992,0,0,30000,0,165948.462,134801.9654,31146.4966,82.5242,1845322.738,2664.3427,109.6412,1842548.754,150000,12.2837,0,-277741.7144,283308.835,-561050.5494,31725.144,0,207.5347,70.1622,29777.3464,1091.7811,578.3197,-309466.8584,SEF
1225,Sanima Equity Fund,5/14/2022,0,1601430.456,1336444.187,48114.269,0,0,86872,0,130000,0,466898.128,453253.73,13644.398,742.881,2067585.703,2985.254,263.405,2064337.044,130000,15.8795,0,-196109.682,291222.939,-487332.621,36017.149,0,125.639,94.167,32689.662,2884.382,223.299,-232126.831,SAEF
1226,Sanima Large Cap Fund,5/14/2022,0,719967.749,624962.557,26204.192,0,0,28801,0,40000,0,450859.813,440648.789,10211.024,104.473,1170723.089,1690.332,99.431,1168933.326,120000,9.7411,0,-30761.578,90509.148,-121270.726,18881.001,0,107.472,94.167,17431.259,1025.368,222.735,-49642.579,SLCF
1227,NIBL Samriddhi Fund 2,5/14/2022,0,1277679.238,781434.504,152201.734,0,124043,0,0,220000,0,107504.949,91591.778,15913.171,329.724,1384854.463,1999.502,141.141,1382713.82,150000,9.2181,0,-93880.17,117607.544,-211487.714,22681.419,0,370.756,94.145,20751.693,1464.825,0,-116561.589,NIBSF2
1228,RBB Mutual Fund 1,5/14/2022,0,789622.08,483107.8708,19014.2092,0,100000,0,0,187500,0,389146.6795,384253.2009,4893.4786,669.4155,1178099.344,1700.9858,130.0754,1176268.283,125000,9.4101,0,-50301.057,75196.7888,-125497.8458,23430.6602,5084.1378,0,0,16532.5025,1264.2502,549.7697,-73731.7172,RMF1
